p;L;L(p);R(p);T(p)
75;50;1.14;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.14;0.02;1.00000
75;50;1.08;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.14;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.18;0;-nan(ind)
75;50;1.16;0.02;1.00000
75;50;1.16;0;-nan(ind)
75;50;1.16;0.02;1.00000
75;50;1.14;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.18;0.02;1.00000
75;50;1.14;0;-nan(ind)
75;50;1.06;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.1;0.02;1.00000
75;50;1.1;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.08;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.14;0.02;1.00000
75;50;1.16;0;-nan(ind)
75;50;1.18;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.06;0.02;1.00000
75;50;1.14;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.18;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.08;0.02;1.00000
75;50;1.18;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.14;0.02;1.00000
75;50;1.16;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.12;0.02;1.00000
75;50;1.1;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.14;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.14;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.1;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.16;0.02;1.00000
75;50;1.1;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.18;0;-nan(ind)
75;50;1.16;0.02;1.00000
75;50;1.04;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.1;0.02;1.00000
75;50;1.1;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.06;0.02;1.00000
75;50;1.1;0.02;1.00000
75;50;1.14;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.1;0.02;1.00000
75;50;1.1;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.1;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.1;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.16;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.14;0.02;1.00000
75;50;1.14;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.16;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.1;0.02;1.00000
75;50;1.18;0.02;2.00000
75;50;1.14;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.18;0;-nan(ind)
75;50;1.1;0.02;1.00000
75;50;1.12;0.02;1.00000
75;50;1.1;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.06;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.06;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.14;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.14;0.02;1.00000
75;50;1.14;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.08;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.08;0.02;1.00000
75;50;1.16;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.18;0;-nan(ind)
75;50;1.16;0.02;1.00000
75;50;1.08;0;-nan(ind)
75;50;1.18;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.06;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.18;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.14;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.14;0.02;2.00000
75;50;1.14;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.1;0.02;1.00000
75;50;1.08;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.1;0.02;1.00000
75;50;1.1;0;-nan(ind)
75;50;1.18;0.02;1.00000
75;50;1.16;0;-nan(ind)
75;50;1.1;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.14;0;-nan(ind)
75;50;1.06;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.1;0.02;2.00000
75;50;1.14;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.06;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.16;0.02;1.00000
75;50;1.1;0;-nan(ind)
75;50;1.06;0;-nan(ind)
75;50;1.1;0.02;1.00000
75;50;1.1;0.02;1.00000
75;50;1.08;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.1;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.18;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.08;0.02;1.00000
75;50;1.14;0;-nan(ind)
75;50;1.18;0.02;1.00000
75;50;1.1;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.08;0.02;2.00000
75;50;1.08;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.08;0.02;1.00000
75;50;1.12;0.02;1.00000
75;50;1.14;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.08;0.02;1.00000
75;50;1.14;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.08;0.02;1.00000
75;50;1.16;0.02;1.00000
75;50;1.08;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.16;0.02;1.00000
75;50;1.14;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.18;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.1;0;-nan(ind)
75;50;1.16;0.02;1.00000
75;50;1.14;0;-nan(ind)
75;50;1.14;0.02;1.00000
75;50;1.1;0;-nan(ind)
75;50;1.06;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.1;0.02;1.00000
75;50;1.22;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.16;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.08;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.12;0.02;2.00000
75;50;1.1;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.1;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.14;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0.02;1.00000
75;50;1.2;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.08;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.16;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.06;0;-nan(ind)
75;50;1.14;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0.02;1.00000
75;50;1.16;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.1;0.02;1.00000
75;50;1.12;0.02;1.00000
75;50;1.14;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.18;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.16;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.1;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.06;0.02;1.00000
75;50;1.16;0.02;1.00000
75;50;1.1;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.14;0.02;1.00000
75;50;1.14;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.1;0.02;1.00000
75;50;1.14;0;-nan(ind)
75;50;1.16;0.02;1.00000
75;50;1.06;0.02;1.00000
75;50;1.06;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;0.2;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.2;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.06;0;-nan(ind)
75;50;1.08;0.02;1.00000
75;50;1.14;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.04;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.1;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.16;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.14;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.18;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.08;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.18;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.1;0.02;1.00000
75;50;1.14;0;-nan(ind)
75;50;1.08;0.02;2.00000
75;50;1.16;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.14;0.02;2.00000
75;50;1.14;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.08;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.18;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.1;0.02;1.00000
75;50;1.16;0;-nan(ind)
75;50;1.06;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.1;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.16;0.02;1.00000
75;50;1.06;0.02;1.00000
75;50;1.14;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0.02;1.00000
75;50;1.1;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.14;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.14;0.02;1.00000
75;50;1.12;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.16;0.02;1.00000
75;50;1.1;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.22;0;-nan(ind)
75;50;1.18;0;-nan(ind)
75;50;1.1;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.12;0.02;1.00000
75;50;1.14;0;-nan(ind)
75;50;1.04;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.14;0.02;1.00000
75;50;1.1;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.16;0.02;1.00000
75;50;1.14;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0.02;1.00000
75;50;1.06;0;-nan(ind)
75;50;1.16;0.02;2.00000
75;50;1.18;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.14;0.02;1.00000
75;50;1.12;0.02;1.00000
75;50;1.06;0.02;1.00000
75;50;1.1;0;-nan(ind)
75;50;1.16;0.02;1.00000
75;50;1.14;0.02;1.00000
75;50;1.1;0.02;1.00000
75;50;1.16;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.06;0.02;1.00000
75;50;1.14;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.14;0.02;1.00000
75;50;1.12;0.02;1.00000
75;50;1.16;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.1;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.18;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.2;0;-nan(ind)
75;50;1.08;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.1;0.02;1.00000
75;50;1.14;0;-nan(ind)
75;50;1.16;0.02;1.00000
75;50;1.08;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.18;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.16;0.02;1.00000
75;50;1.08;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.14;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.08;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.08;0.02;1.00000
75;50;1.1;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.14;0.02;1.00000
75;50;1.16;0.02;1.00000
75;50;1.18;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.18;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.18;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.14;0.02;1.00000
75;50;1.14;0;-nan(ind)
75;50;1.14;0.02;1.00000
75;50;1.1;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.14;0.02;1.00000
75;50;1.1;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.22;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.04;0;-nan(ind)
75;50;1.18;0.02;1.00000
75;50;1.14;0.02;1.00000
75;50;1.1;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.08;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.1;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.18;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.06;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.08;0.02;1.00000
75;50;1.08;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.2;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.08;0;-nan(ind)
75;50;1.16;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.12;0.02;2.00000
75;50;1.18;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0.02;2.00000
75;50;1.14;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.1;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.12;0.02;2.00000
75;50;1.14;0;-nan(ind)
75;50;1.08;0.02;1.00000
75;50;1.14;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.1;0;-nan(ind)
75;50;1.18;0.02;1.00000
75;50;1.06;0;-nan(ind)
75;50;1.16;0.02;1.00000
75;50;1.16;0;-nan(ind)
75;50;1.18;0;-nan(ind)
75;50;1.18;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.06;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.26;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.1;0.02;1.00000
75;50;1.14;0;-nan(ind)
75;50;1.06;0.02;1.00000
75;50;1.1;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.08;0.02;1.00000
75;50;1.08;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.06;0;-nan(ind)
75;50;1.06;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.08;0.02;1.00000
75;50;1.14;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.2;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.14;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.14;0;-nan(ind)
75;50;1.1;0.02;1.00000
75;50;1.14;0;-nan(ind)
75;50;1.1;0.02;1.00000
75;50;1.08;0;-nan(ind)
75;50;1.18;0;-nan(ind)
75;50;1.18;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.08;0.02;1.00000
75;50;1.16;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.08;0;-nan(ind)
75;50;1.1;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.1;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.16;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0;-nan(ind)
75;50;1.12;0.02;1.00000
75;50;1.04;0;-nan(ind)
75;50;1.12;0.02;2.00000
75;50;1.16;0;-nan(ind)
